ResponseID,ResponseSet,Name,Language,SID,Language1GERMANL12EnglishL2,ExclusionReason,Include,EmailAddress,Status,StartDate,EndDate,Finished,status,WhatisyournativelanguageGerman,WhatisyournativelanguageEnglish,WhatisyournativelanguageOther,WhatisyournativelanguageOtherTEX,v20,v21,v22,Whatlanguagesdoyouspeakataninter,v24,v25,v26,v27,v28,v29,GrowingupdidyouusealotofEnglisha,Pleasereadthetextbelowandanswert,v32,AgreementtoParticipateinResearch,Onthefollowingscreensyouwillseea,ScenariolmCurrentLoopNumberof201,ScenariolmCurrentLoopNumberof202,ScenariolmCurrentLoopNumberof203,ScenariolmCurrentLoopNumberof204,ScenariolmCurrentLoopNumberof205,ScenariolmCurrentLoopNumberof206,ScenariolmCurrentLoopNumberof207,ScenariolmCurrentLoopNumberof208,ScenariolmCurrentLoopNumberof209,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,ImaginethefollowinglmField31,ImaginethefollowinglmField32,ImaginethefollowinglmField33,ImaginethefollowinglmField34,ImaginethefollowinglmField35,ImaginethefollowinglmField36,ImaginethefollowinglmField37,ImaginethefollowinglmField38,ImaginethefollowinglmField39,ImaginethefollowinglmField310,ImaginethefollowinglmField311,ImaginethefollowinglmField312,ImaginethefollowinglmField313,ImaginethefollowinglmField314,ImaginethefollowinglmField315,ImaginethefollowinglmField316,ImaginethefollowinglmField317,ImaginethefollowinglmField318,ImaginethefollowinglmField319,ImaginethefollowinglmField320,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,dv10,dv11,dv12,dv13,dv14,dv15,dv16,dv17,dv18,dv19,dv20,Timing1FirstClick,Timing1LastClick,Timing1QuestionTextTimingPageSub,Timing1QuestionTextTimingClickCo,Timing2FirstClick,Timing2LastClick,Timing2QuestionTextTimingPageSub,Timing2QuestionTextTimingClickCo,Timing3FirstClick,Timing3LastClick,v105,v106,v107,Timing4LastClick,Timing4QuestionTextTimingPageSub,Timing4QuestionTextTimingClickCo,Timing5FirstClick,Timing5LastClick,Timing5QuestionTextTimingPageSub,Timing5QuestionTextTimingClickCo,Timing6FirstClick,Timing6LastClick,Timing6QuestionTextTimingPageSub,Timing6QuestionTextTimingClickCo,Timing7FirstClick,Timing7LastClick,Timing7QuestionTextTimingPageSub,Timing7QuestionTextTimingClickCo,Timing8FirstClick,Timing8LastClick,Timing8QuestionTextTimingPageSub,Timing8QuestionTextTimingClickCo,Timing9FirstClick,Timing9LastClick,Timing9QuestionTextTimingPageSub,Timing9QuestionTextTimingClickCo,Timing10FirstClick,Timing10LastClick,Timing10QuestionTextTimingPageSu,Timing10QuestionTextTimingClickC,Timing11FirstClick,Timing11LastClick,Timing11QuestionTextTimingPageSu,Timing11QuestionTextTimingClickC,Timing12FirstClick,Timing12LastClick,Timing12QuestionTextTimingPageSu,Timing12QuestionTextTimingClickC,Timing13FirstClick,Timing13LastClick,Timing13QuestionTextTimingPageSu,Timing13QuestionTextTimingClickC,Timing14FirstClick,Timing14LastClick,Timing14QuestionTextTimingPageSu,Timing14QuestionTextTimingClickC,Timing15FirstClick,Timing15LastClick,Timing15QuestionTextTimingPageSu,Timing15QuestionTextTimingClickC,Timing16FirstClick,Timing16LastClick,Timing16QuestionTextTimingPageSu,Timing16QuestionTextTimingClickC,Timing17FirstClick,Timing17LastClick,Timing17QuestionTextTimingPageSu,Timing17QuestionTextTimingClickC,Timing18FirstClick,Timing18LastClick,Timing18QuestionTextTimingPageSu,Timing18QuestionTextTimingClickC,Timing19FirstClick,Timing19LastClick,Timing19QuestionTextTimingPageSu,Timing19QuestionTextTimingClickC,Timing20FirstClick,Timing20LastClick,Timing20QuestionTextTimingPageSu,Timing20QuestionTextTimingClickC,Ignoranceisbliss,Itisbetternottoknowtoomuchaboutt,Inthiscomplicatedworldofourstheo,Thereisonlyonerightwaytodoanythi,Apersoneitherknowstheanswertoaqu,Youcanclassifyalmostallpeoplease,Peopleareeithergoodorbad,Lifeisbasicallythesamemostofthet,Thingsoftengowrongformebynofault,Iwouldfeelmuchbetterifmypresentc,Iamannoyedbyunhappypeoplewhojust,Peoplemaketoomuchofthefeelingsan,TherearesomepeopleIknowIwouldnev,Icanbecomfortablewithallkindsofp,ItÕsnotreallymyproblemifothersar,Aproblemhaslittleattractionforme,Itrytoanticipateandavoidsituatio,Ipreferjusttoletthingshappenrath,Simplyknowingtheanswerratherthan,Iamhesitantaboutmakingimportantd,IoftendonotunderstandpeopleÕsbeh,ItrytolookateverybodyÕssideofadi,WhenIÕmupsetatsomeoneIusuallytry,Ialwaystrytolookatallsidesofapro,BeforecriticizingsomebodyItrytoi,Isometimesfinditdifficulttoseeth,WhenIamconfusedbyaproblemoneofth,SometimesIgetsochargedupemotiona,WhenIlookbackonwhathashappenedto,WhenIlookbackonwhatÕshappenedtom,Ieithergetveryangryordepressedif,SometimesIdonÕtfeelverysorryforo,SometimesIfeelarealcompassionfor,Ioftenhavenotcomfortedanotherwhe,IdonÕtliketogetinvolvedinlisteni,TherearecertainpeoplewhomIdislik,Sometimeswhenpeoplearetalkingtom,IÕmeasilyirritatedbypeoplewhoarg,IfIseepeopleinneedItrytohelpthem,BittelesenSiedenuntenstehendenTe,v215,Pleaseindicateyourgender,Howoldareyouyearsold,Didanyofthescenariosseemfamiliar,Whichones,Pleasetranslatethefollowingstate,Whatisyourcountryoforigin,WhatisyourcountryoforiginTEXT,WhatwasthemethodofyourEnglishacq,Howoldwereyouwhenyoubeganlearnin,HowmanymonthshaveyouspentinanEng,Pleaseusethesliderstoindicatehow,v227,v228,v229,v230,v231,v232,v233,Ineachofthefollowingcontextsesti,v235,v236,v237,Finallyanyquestionscommentsorsug,ThankyouforyourparticipationThis,Source,Code,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264
R_1N3DsDMR6hiZTmJ,Default Response Set,Anonymous,2,58,2,None,Yes,,0,7/20/16 3:22,7/20/16 3:36,0,Complete,1,,,,,,,1,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,9.4469995,9.4469995,11.279,1,10.121,10.121,11.46,1,7.822,7.822,,,,12.095,14.159,1,11.274,11.274,12.655,1,6.98,6.98,8.6780005,1,11.147,11.147,13.29,1,8.0819998,8.0819998,10.024,1,10.377,10.377,11.875,1,9.684,9.684,11.405,1,6.4590001,6.4590001,8.3800001,1,6.8390002,6.8390002,8.5270004,1,11.327,11.327,12.525,1,10.286,10.286,11.912,1,6.2849998,6.2849998,7.7979999,1,10.321,10.321,12.039,1,16.231001,16.231001,18.968,1,24.563,24.563,26.66,1,8.0509996,8.0509996,9.5740004,1,8.7650003,8.7650003,10.118,1,3,4,4,4,4,4,5,4,4,4,4,4,2,4,3,3,4,4,4,4,3,5,4,5,4,4,4,3,4,2,4,4,4,3,4,3,4,4,5,,4,1,36,1,nothing,"Ist es moralisch richtig, den in der Nhe stehenden Mann zu opfern, um vier Menschen daran zu hindern zu sterben, obwohl der Mann sterben wird, den Sie gesto§en haben ?",1,,2,13,0,7,7,7,7,5,6,6,5,9,28,40,19,no,,9442,A831Y,11.279,11.46,,14.159,12.655,8.6780005,13.29,10.024,11.875,11.405,8.3800001,8.5270004,12.525,11.912,7.7979999,12.039,18.968,26.66,9.5740004,10.118
R_1zSKrCNtZ5cf8Vv,Default Response Set,Anonymous,2,59,2,None,Yes,,0,7/20/16 3:33,7/20/16 3:58,0,Complete,1,,,,,,,,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,14.713,14.713,16.164,1,37.147999,37.147999,38.881001,1,33.889999,33.889999,,,,29.054001,30.598,1,36.570999,36.570999,38.358002,1,32.074001,32.074001,33.645,1,35.16,35.16,36.729,1,29.775999,29.775999,31.507999,1,41.810001,41.810001,43.286999,1,7.8429999,46.554001,48.206001,2,20.874001,20.874001,22.351,1,25.136999,25.136999,26.455999,1,32.511002,32.511002,33.993999,1,26.176001,26.176001,27.707001,1,55.925999,55.925999,59.074001,1,29.67,29.67,33.573002,1,68.047997,68.047997,69.811996,1,22.608,22.608,23.889,1,21.353001,21.353001,22.931,1,37.126999,37.126999,38.629002,1,4,3,2,1,1,2,1,2,2,1,4,2,5,1,4,4,2,1,2,2,5,4,3,5,2,2,4,4,3,3,4,4,4,3,4,2,5,2,4,,4,1,56,2,,"Ist es moralisch richtig einen Menschen in der Nhe zu sto§en, um vier Menschen vor dem Tod zu retten, auch wenn der gesto§ene Mensch dabei stirbt?",1,,1,10,12,7,7,7,6,6,6,6,6,0,18,10,0,No,,4844,A448B,16.164,38.881001,,30.598,38.358002,33.645,36.729,31.507999,43.286999,48.206001,22.351,26.455999,33.993999,27.707001,59.074001,33.573002,69.811996,23.889,22.931,38.629002
R_2foiKwUoCw4i98N,Default Response Set,Anonymous,2,60,2,Comprehension,No,,0,7/20/16 3:35,7/20/16 3:41,0,Complete,1,,,,,,,,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,1,3,3,2,2,1,2,1,2,1,2,3,2,1,1,.97799999,.97799999,2.095,1,.95700002,.95700002,1.913,1,1.9529999,1.9529999,,,,.898,1.864,1,1.091,1.091,2.3989999,1,.95700002,.95700002,1.85,1,20.055,20.055,24.056,1,.83700001,.83700001,1.58,1,.79100001,.79100001,1.66,1,1.077,1.077,2.0109999,1,1.0369999,1.0369999,2.1630001,1,.88,.88,1.747,1,1.046,1.046,2.105,1,1.3789999,1.3789999,2.335,1,1.0420001,1.498,2.5510001,2,1.385,1.385,2.4400001,1,1.033,1.033,1.777,1,.88099998,.88099998,1.748,1,13.035,13.035,14.042,1,1.168,1.168,2.247,1,3,2,4,2,3,3,3,3,3,3,3,5,2,4,2,3,4,2,3,5,3,3,4,4,4,3,3,3,2,3,3,3,3,3,4,3,2,2,2,,4,1,27,2,,Kann ich nicht,1,,1,14,0,7,7,7,7,2,3,5,4,0,0,29,33,,,5947,Z540B,2.095,1.913,,1.864,2.3989999,1.85,24.056,1.58,1.66,2.0109999,2.1630001,1.747,2.105,2.335,2.5510001,2.4400001,1.777,1.748,14.042,2.247
R_2moQLxU3Pb6zJiZ,Default Response Set,Anonymous,2,61,2,None,Yes,,0,7/20/16 4:42,7/20/16 4:51,0,Complete,1,,,,,,,,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3.243,4.0500002,4.4109998,2,4.6919999,4.6919999,6.2449999,1,90.407997,90.407997,,,,2.0050001,3.4230001,1,1.8660001,1.8660001,3.05,1,2.2709999,3.5350001,3.799,2,3.658,3.658,4.6869998,1,1.374,1.374,3.3099999,1,3.5050001,3.5050001,5.1040001,1,35.036999,35.036999,36.661999,1,1.855,1.855,4.408,1,5.2620001,6.4770002,6.8070002,2,2.819,2.819,4.5650001,1,1.59,1.59,7.8499999,1,1.8,1.8,3.0669999,1,1.969,1.969,3.2390001,1,5.1939998,5.1939998,6.6929998,1,3.3210001,3.3210001,4.402,1,5.0700002,5.0700002,5.9510002,1,2.2360001,3.8199999,4.223,2,4,3,2,3,3,4,3,4,3,3,3,2,3,3,2,3,4,3,2,2,2,2,3,3,2,4,3,3,2,3,2,2,3,4,4,3,2,3,4,,4,2,27,2,,"Ist es moralisch korrekt, die Person neben dir zu schubsen, um 4 Menschen vorm Sterben zu retten, selbst wenn die person stirbt die du geschubst hast?",1,,1,13,3,7,7,7,7,4,5,4,4,0,0,0,35,,,1219,Z146B,4.4109998,6.2449999,,3.4230001,3.05,3.799,4.6869998,3.3099999,5.1040001,36.661999,4.408,6.8070002,4.5650001,7.8499999,3.0669999,3.2390001,6.6929998,4.402,5.9510002,4.223
R_2nvWKyl99GBPeJv,Default Response Set,Anonymous,2,62,2,None,Yes,,0,7/20/16 2:49,7/20/16 3:10,0,Complete,1,,,,,,,,1,,,,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,8.0200005,8.0200005,8.6190004,1,13.951,13.951,14.467,1,12.508,12.508,,,,35.303001,36.474998,1,43.470001,43.470001,44.144001,1,23.091,23.091,23.865999,1,13.136,13.136,13.773,1,12.37,12.37,12.946,1,10.128,10.128,11.133,1,29.357,29.357,29.961,1,36.681,36.681,37.202,1,29.562,29.562,30.212999,1,27.625,27.625,28.200001,1,27.358999,27.358999,28.197001,1,68.997002,68.997002,69.711998,1,7.0110002,7.0110002,7.9400001,1,7.5650001,7.5650001,8.2119999,1,44.766998,44.766998,47.112,1,35.317001,35.317001,36.363998,1,6.8429999,6.8429999,8.6560001,1,5,5,5,1,5,2,1,2,2,1,4,3,4,2,2,3,5,2,2,3,1,4,3,5,5,2,4,1,4,1,2,3,4,2,4,4,3,2,4,4,,1,26,2,,"Es ist moralisch richtig, einen nahestehenden Mann zu sto§en, um das Leben von vier Leuten zu retten, auch wenn der Mann durch den Sto§ stirbt.",1,,2,9,6,7,7,7,7,4,6,5,5,0,0,18,40,,,8904,A787Y,8.6190004,14.467,,36.474998,44.144001,23.865999,13.773,12.946,11.133,29.961,37.202,30.212999,28.200001,28.197001,69.711998,7.9400001,8.2119999,47.112,36.363998,8.6560001
R_2sixjC3k3xGzswt,Default Response Set,Anonymous,2,63,2,None,Yes,,0,7/20/16 4:46,7/20/16 5:05,0,Complete,1,,,,,,,1,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,26.903,26.903,43.650002,1,35.952999,35.952999,36.813,1,37.151001,38.254002,,,,44.187,45.033001,1,17.171,17.171,17.879,1,29.672001,29.672001,31.375999,1,13.932,14.243,14.984,2,28.979,30.732,31.207001,2,27.216999,27.216999,28.207001,1,10.164,46.091999,47.417,3,32.673,32.673,34.292,1,18.906,18.906,20.059,1,18.006001,18.006001,19.177999,1,38.133999,38.133999,39.018002,1,18.610001,18.610001,19.677999,1,42.068001,42.068001,43.015999,1,20.780001,20.780001,22.121,1,32.181,32.181,33.105,1,9.7650003,52.087002,53.132,17,56.693001,57.333,57.966999,2,1,2,1,2,3,2,2,3,3,4,3,1,3,2,1,3,2,2,2,4,2,4,4,4,4,2,4,3,3,3,3,2,3,2,2,3,3,3,5,,4,1,26,1,If things a morally correct.,"Ist es moralisch in Ordnung, einen nebenstehenden Mann zu schubsen um vier andere Menschen vom Sterben zu bewahren, obwohl dieser Mann dadurch gettet wird.",1,,2,9,1,7,7,7,7,6,6,6,6,16,50,50,57,,,3727,Z355Y,43.650002,36.813,,45.033001,17.879,31.375999,14.984,31.207001,28.207001,47.417,34.292,20.059,19.177999,39.018002,19.677999,43.015999,22.121,33.105,53.132,57.966999
R_394XVAFMeNszbdr,Default Response Set,Anonymous,2,64,2,None,Yes,,0,7/20/16 2:42,7/20/16 3:15,0,Complete,1,,,,,,,,1,,,,1,French,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,49.691002,49.691002,51.258999,1,60.028,60.028,61.917,1,39.543999,39.543999,,,,55.917999,57.826,1,46.616001,46.616001,48.443001,1,48.734001,48.734001,51.004002,1,48.151001,48.151001,51.612,1,47.723999,47.723999,49.722,1,62.292,62.292,63.93,1,71.185997,71.185997,73.556,1,43.213001,43.213001,44.527,1,37.682999,37.682999,39.522999,1,26.978001,26.978001,29.489,1,33.571999,33.571999,35.52,1,85.029999,85.029999,86.877998,1,71.278,71.278,72.734001,1,54.584999,54.584999,56.513,1,42.116001,42.116001,44.103001,1,38.118,38.118,39.855,1,46.784,46.784,49.035,1,2,2,2,2,2,3,1,1,1,4,5,4,4,2,2,2,3,2,4,4,4,4,3,4,4,2,3,4,3,2,3,2,4,2,3,2,2,2,4,4,,2,56,2,,"Es ist moralisch korrekt, einen Menschen in der Nhe zu unterdrcken um 4 andere Menschen vor dem Tod zu retten, auch wenn der Mensch dadurch gettet wird.",1,,2,10,0,7,7,7,7,5,6,6,5,10,5,40,40,,,3646,A348B,51.258999,61.917,,57.826,48.443001,51.004002,51.612,49.722,63.93,73.556,44.527,39.522999,29.489,35.52,86.877998,72.734001,56.513,44.103001,39.855,49.035
R_3aQKRW1DAPik6nH,Default Response Set,Anonymous,2,65,2,None,Yes,,0,7/20/16 4:35,7/20/16 4:40,0,Complete,1,,,,,,,1,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.9220001,1.9220001,2.918,1,.921,2.072,2.559,2,.98199999,.98199999,,,,2.2049999,3.7160001,3,.99800003,.99800003,1.819,1,1.4299999,1.4299999,2.5120001,1,1.658,1.658,2.733,1,1.048,1.048,2.309,1,.86199999,.86199999,1.846,1,1.253,2.582,3.0539999,2,.662,1.045,2.543,2,.74900001,1.8380001,2.5050001,2,1.007,1.007,2.506,1,1.201,1.201,2.6070001,1,1.277,1.277,3.1259999,1,.787,.787,2.1789999,1,.91600001,.91600001,2.174,1,.755,.755,1.568,1,1.274,2.6259999,3.0480001,2,1.069,1.069,2.1600001,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,4,1,24,2,,"Ist es moralisch korrekt, einen dir nahestehenden Mann zu schubsen, um den Tod von vier anderen Personen zu verhindern, obwohl dies den Mann tten wird.",1,,2,12,6,7,7,6,5,4,6,6,4,46,47,76,75,,,7190,A644B,2.918,2.559,,3.7160001,1.819,2.5120001,2.733,2.309,1.846,3.0539999,2.543,2.5050001,2.506,2.6070001,3.1259999,2.1789999,2.174,1.568,3.0480001,2.1600001
R_3e0ZaVQfda6U6dn,Default Response Set,Anonymous,2,66,2,None,Yes,,0,7/20/16 2:51,7/20/16 3:48,0,Complete,1,,,,,,,1,1,,,,,,2,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,97.524002,106.179,106.966,2,29.628,29.628,30.587999,1,51.641998,51.641998,,,,36.459,37.404999,2,1334.116,1334.116,1334.944,1,32.183998,32.183998,33.018002,1,16.777,17.549999,18.552999,2,26.83,26.83,27.591,1,24.150999,24.150999,25.532,1,46.971001,47.362999,48.183998,2,21.503,21.503,22.299,1,15.258,15.258,16.128,1,26.146999,26.146999,27.105,1,25.922001,26.836,27.268,2,46.623001,46.623001,47.735001,1,15.081,15.081,18.347,1,15.119,15.119,16.089001,1,33.012001,33.012001,34.032001,1,31.514999,32.618999,33.484001,2,35.192001,36.775002,37.273998,3,6,3,3,1,2,2,1,1,2,4,3,2,5,2,3,3,2,2,4,6,3,4,4,4,4,2,2,4,6,4,5,4,3,2,4,5,5,4,5,,4,2,20,2,,"Ist es moralisch richtig, einen Mann in der Nhe zu schubsen, um vier Leuten das Leben zu retten, obwohl es den Mann, den du geschubst hast, ttet?",1,,2,10,0,7,7,7,6,7,7,5,6,0,85,70,90,,,881,Z118B,106.966,30.587999,,37.404999,1334.944,33.018002,18.552999,27.591,25.532,48.183998,22.299,16.128,27.105,27.268,47.735001,18.347,16.089001,34.032001,33.484001,37.273998
R_3eHqVsA77XeMegt,Default Response Set,Anonymous,2,67,2,None,Yes,,0,7/20/16 3:49,7/20/16 4:19,0,Complete,1,,,,,,,,1,,,,1,spanish,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,72.968002,72.968002,75.194,1,35.257,35.257,36.791,1,38.412998,38.412998,,,,41.016998,42.567001,1,43.664001,43.664001,45.216999,1,49.631001,49.631001,50.581001,1,36.082001,36.082001,37.116001,1,44.228001,44.228001,45.199001,1,47.126999,47.126999,48.782001,1,58.268002,58.268002,59.875999,1,23.990999,25.079,26.267,2,35.355,35.355,36.951,1,68.287003,68.287003,69.431,1,44.480999,44.480999,47.59,1,55.247002,55.247002,57.529999,1,59.897999,59.897999,61.292999,1,45.674,45.674,48.043999,1,39.280998,39.280998,40.394001,1,37.562,37.562,39.287998,1,41.289001,41.289001,42.298,1,6,1,3,2,4,2,2,4,2,2,4,2,4,2,2,4,2,2,1,2,2,4,3,4,2,3,2,3,2,2,1,2,4,3,2,2,3,2,4,4,,1,52,2,,"Es ist moralisch richtig einen in der Naehe befindlichen Mann zu stossen um damit den Tod von anderen Personen zu vermeiden, auch wenn dadurch der gestossene Mann getoetet wird.",1,,1,10,1,7,7,7,7,3,4,5,3,0,0,19,18,,,5826,A530B,75.194,36.791,,42.567001,45.216999,50.581001,37.116001,45.199001,48.782001,59.875999,26.267,36.951,69.431,47.59,57.529999,61.292999,48.043999,40.394001,39.287998,42.298
R_3vNgmxXSc7250m9,Default Response Set,Anonymous,2,68,2,None,Yes,,0,7/20/16 4:29,7/20/16 5:02,0,Complete,1,,,,,,,,1,,,,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,9.8760004,11.196,14.781,2,4.9559999,4.9559999,8.4680004,1,27.43,27.43,,,,32.101002,33.796001,1,5.1110001,5.1110001,6.3959999,1,102.508,102.508,106.398,1,137.026,137.173,140.252,11,78.071999,78.071999,81.249001,1,25.201,25.201,26.752001,1,97.916,97.916,103.53,1,46.224998,46.224998,48.695,1,73.632004,73.632004,76.984001,1,57.654999,57.654999,60.945999,1,10.257,10.257,13.436,1,2.2539999,6.8470001,14.596,2,8.8920002,8.8920002,11.314,1,69.081001,71.116997,73.477997,2,109.46,109.46,112.885,1,12.359,12.359,31.167,1,6.408,6.408,8.1330004,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,,1,32,2,,"Ist es Moralisch in Ordnung einen man in meiner Nhe weg zu sto§en um 4 anderen Menschen das Leben zu rette, auch wenn dies den Mann ttet den ich weggesto§en habe?",1,,1,12,0,7,7,7,7,3,3,3,2,20,20,20,20,,,8917,Z788B,14.781,8.4680004,,33.796001,6.3959999,106.398,140.252,81.249001,26.752001,103.53,48.695,76.984001,60.945999,13.436,14.596,11.314,73.477997,112.885,31.167,8.1330004
R_54rmtxZnPZGVDql,Default Response Set,Anonymous,2,69,2,None,Yes,,0,7/20/16 2:37,7/20/16 3:13,0,Complete,1,,,,,,,,1,,,,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,39.569,39.569,44.317001,1,58.401001,58.401001,60.465,1,25.849001,25.849001,,,,43.404999,47.175999,1,99.178001,99.178001,103.387,1,35.875,37.084999,39.382,2,3.1630001,62.002998,64.375,2,32.386002,32.386002,41.835999,1,45.544998,45.544998,47.889,1,49.198002,49.198002,52.498001,1,20.986,20.986,23.341999,1,31.125,31.125,33.414001,1,23.120001,23.120001,26.226,1,37.691002,37.691002,39.800999,1,70.351997,70.351997,72.400002,1,31.608999,31.608999,33.729,1,33.544998,33.544998,36.030998,1,42.064999,42.064999,44.313999,1,40.115002,40.115002,42.511002,1,36.93,36.93,39.342999,1,2,4,3,2,4,2,1,4,4,4,4,2,4,4,2,4,2,4,1,4,3,4,4,5,3,4,4,2,3,2,4,1,4,2,4,3,2,1,4,4,,2,52,2,,"Ist es moralisch korrekt den Mann in der Nhe zu sto§en um 4 andere Menschen vor dem Tod zu bewahren, obgleich es den Mann der gesto§en wurde ttet?",1,,3,10,0,7,7,7,7,4,5,6,6,0,10,20,10,,,181,Z60B,44.317001,60.465,,47.175999,103.387,39.382,64.375,41.835999,47.889,52.498001,23.341999,33.414001,26.226,39.800999,72.400002,33.729,36.030998,44.313999,42.511002,39.342999
R_5c3uFHNAb3Pbg45,Default Response Set,Anonymous,2,70,2,None,Yes,,0,7/20/16 3:33,7/20/16 3:54,0,Complete,1,,,,,,,,1,,,,,,2,,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,3,1,3,3,3,1,1,1,2,2,2,3,2,2,3,1,10.638,15.005,16.622999,2,10.6,10.6,11.625,1,7.553,7.553,,,,56.983002,58.408001,4,8.8109999,8.8109999,10.421,1,14.464,14.464,16.528999,1,9.2860003,9.2860003,10.823,1,30.007999,30.007999,31.545,1,11.066,11.066,12.307,1,22.028999,22.028999,23.558001,1,7.177,7.177,9.9870005,1,6.7290001,6.7290001,8.4099998,1,12.469,12.469,14.022,1,12.585,12.585,14.042,1,11.917,11.917,13.83,1,8.1330004,8.1330004,9.6059999,1,8.9239998,8.9239998,10.637,1,11.393,11.393,12.994,1,32.884998,34.388,35.973999,2,8.191,8.191,9.915,1,3,3,3,3,3,4,4,3,3,3,3,4,3,3,2,4,3,3,3,3,3,2,3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,3,4,4,,2,45,2,,"ist es moralisch korrekt einen menschen vor zuschieben ,auch wenn er dabei gettet wird um selber nicht erdrckt zuwerden",1,,1,41,0,6,6,6,6,4,3,4,3,39,49,38,20,,,6258,A566B,16.622999,11.625,,58.408001,10.421,16.528999,10.823,31.545,12.307,23.558001,9.9870005,8.4099998,14.022,14.042,13.83,9.6059999,10.637,12.994,35.973999,9.915
